seed,bad_source_gamma,method,normalized_performance,target_performance,oracle_performance,bad_source_weight,actual_bad_source_gamma,bad_source_mixing_coefficient,bad_source_nominal_transfer_performance,bad_source_local_gamma_max,bad_source_local_gamma_mean,penalty_type,p_norm,robust_q,sync_period,stepsize,source_index,source_type,prescribed_source_gamma,actual_source_gamma,local_gamma_max,local_gamma_mean,uniform_weight,similarity_weight
0,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.30000000000000004,0.30000000000000004,0.27898912624055455,0.25,0.1764712745058632
0,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.6956543223556366,0.25,0.029411960783929263
1,0.9,Uniform,0.9947526922975835,15.92354720172656,16.00754370912824,0.25,0.9,0.4499999999999999,15.096404594480187,0.9,0.8552946863150086,state_action_local,1,inf,1,0.01,,,,,,,,
1,0.9,Similarity-aware,0.9973619320616665,15.965314721297714,16.00754370912824,0.057143197277965664,0.9,0.4499999999999999,15.096404594480187,0.9,0.8552946863150086,state_action_local,1,inf,1,0.01,,,,,,,,
1,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09476615738937315,0.25,0.5142842040916229
1,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19253617104581694,0.25,0.25714338774989315
1,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27728314930182696,0.25,0.17142921088051835
1,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8552946863150086,0.25,0.057143197277965664
1,1.2,Uniform,0.9947540536514833,15.923568993658616,16.00754370912824,0.25,1.2,0.5999999999999999,14.867392151236688,1.2,1.1266838911100712,state_action_local,1,inf,1,0.01,,,,,,,,
1,1.2,Similarity-aware,0.9947540536514833,15.923568993658616,16.00754370912824,0.04347853497099396,1.2,0.5999999999999999,14.867392151236688,1.2,1.1266838911100712,state_action_local,1,inf,1,0.01,,,,,,,,
1,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09476615738937315,0.25,0.5217376370609066
1,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19253617104581694,0.25,0.26087012286802425
1,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27728314930182696,0.25,0.1739137051000754
1,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1266838911100712,0.25,0.04347853497099396
1,1.5,Uniform,0.99092184352045,15.862224722483536,16.00754370912824,0.25,1.5,0.7499999999999999,14.464617925627211,1.5,1.4148437134681269,state_action_local,1,inf,1,0.01,,,,,,,,
1,1.5,Similarity-aware,0.9973619320616665,15.965314721297714,16.00754370912824,0.03508794808610418,1.5,0.7499999999999999,14.464617925627211,1.5,1.4148437134681269,state_action_local,1,inf,1,0.01,,,,,,,,
1,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09476615738937315,0.25,0.5263143090279532
1,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19253617104581694,0.25,0.26315847029317024
1,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27728314930182696,0.25,0.17543927259277253
1,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.4148437134681269,0.25,0.03508794808610418
1,1.8,Uniform,0.9983594237672949,15.981282113375055,16.00754370912824,0.25,1.8,0.8999999999999998,13.805425207218084,1.8,1.6572192098504246,state_action_local,1,inf,1,0.01,,,,,,,,
1,1.8,Similarity-aware,0.9947526922975835,15.92354720172656,16.00754370912824,0.029411960783929263,1.8,0.8999999999999998,13.805425207218084,1.8,1.6572192098504246,state_action_local,1,inf,1,0.01,,,,,,,,
1,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09476615738937315,0.25,0.5294102941273933
1,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19253617104581694,0.25,0.2647064705828143
1,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27728314930182696,0.25,0.1764712745058632
1,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.6572192098504246,0.25,0.029411960783929263
2,0.9,Uniform,0.9980519673709503,17.05566661955313,17.08895646434208,0.25,0.9,0.4499999999999999,15.715946370429448,0.9,0.8487405119666112,state_action_local,1,inf,1,0.01,,,,,,,,
2,0.9,Similarity-aware,0.9980519673709503,17.05566661955313,17.08895646434208,0.057143197277965664,0.9,0.4499999999999999,15.715946370429448,0.9,0.8487405119666112,state_action_local,1,inf,1,0.01,,,,,,,,
2,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09396016112047718,0.25,0.5142842040916229
2,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18973269386867253,0.25,0.25714338774989315
2,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2805761589710633,0.25,0.17142921088051835
2,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8487405119666112,0.25,0.057143197277965664
2,1.2,Uniform,0.9966445909816815,17.031616025707972,17.08895646434208,0.25,1.2,0.5999999999999999,14.657068265114162,1.2,1.1393927583158985,state_action_local,1,inf,1,0.01,,,,,,,,
2,1.2,Similarity-aware,0.9980519673709503,17.05566661955313,17.08895646434208,0.04347853497099396,1.2,0.5999999999999999,14.657068265114162,1.2,1.1393927583158985,state_action_local,1,inf,1,0.01,,,,,,,,
2,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09396016112047718,0.25,0.5217376370609066
2,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18973269386867253,0.25,0.26087012286802425
2,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2805761589710633,0.25,0.1739137051000754
2,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1393927583158985,0.25,0.04347853497099396
2,1.5,Uniform,0.9965914230351911,17.0307074409851,17.08895646434208,0.25,1.5,0.7499999999999999,15.22358224446732,1.5,1.4297269510357316,state_action_local,1,inf,1,0.01,,,,,,,,
2,1.5,Similarity-aware,0.9980519673709503,17.05566661955313,17.08895646434208,0.03508794808610418,1.5,0.7499999999999999,15.22358224446732,1.5,1.4297269510357316,state_action_local,1,inf,1,0.01,,,,,,,,
2,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09396016112047718,0.25,0.5263143090279532
2,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18973269386867253,0.25,0.26315847029317024
2,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2805761589710633,0.25,0.17543927259277253
2,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.4297269510357316,0.25,0.03508794808610418
2,1.8,Uniform,0.9820488896750554,16.7821907215125,17.08895646434208,0.25,1.7999999999999998,0.8999999999999998,14.201207267342825,1.7999999999999998,1.7109621579825964,state_action_local,1,inf,1,0.01,,,,,,,,
2,1.8,Similarity-aware,0.9980519673709503,17.05566661955313,17.08895646434208,0.029411960783929263,1.7999999999999998,0.8999999999999998,14.201207267342825,1.7999999999999998,1.7109621579825964,state_action_local,1,inf,1,0.01,,,,,,,,
2,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09396016112047718,0.25,0.5294102941273933
2,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.18973269386867253,0.25,0.2647064705828143
2,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2805761589710633,0.25,0.1764712745058632
2,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.7999999999999998,1.7999999999999998,1.7109621579825964,0.25,0.029411960783929263
3,0.9,Uniform,0.9997989487198161,16.380644592064293,16.38393860389506,0.25,0.9,0.4499999999999999,16.126835754802435,0.9,0.8585226431001433,state_action_local,1,inf,1,0.01,,,,,,,,
3,0.9,Similarity-aware,1.0,16.38393860389506,16.38393860389506,0.057143197277965664,0.9,0.4499999999999999,16.126835754802435,0.9,0.8585226431001433,state_action_local,1,inf,1,0.01,,,,,,,,
3,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09190911996840406,0.25,0.5142842040916229
3,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.1874570563623422,0.25,0.25714338774989315
3,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27977974534992567,0.25,0.17142921088051835
3,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8585226431001433,0.25,0.057143197277965664
3,1.2,Uniform,1.0,16.38393860389506,16.38393860389506,0.25,1.2,0.5999999999999999,15.872964106610887,1.2,1.1220550178955568,state_action_local,1,inf,1,0.01,,,,,,,,
3,1.2,Similarity-aware,1.0,16.38393860389506,16.38393860389506,0.04347853497099396,1.2,0.5999999999999999,15.872964106610887,1.2,1.1220550178955568,state_action_local,1,inf,1,0.01,,,,,,,,
3,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09190911996840406,0.25,0.5217376370609066
3,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.1874570563623422,0.25,0.26087012286802425
3,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27977974534992567,0.25,0.1739137051000754
3,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1220550178955568,0.25,0.04347853497099396
3,1.5,Uniform,1.0,16.38393860389506,16.38393860389506,0.25,1.5,0.7499999999999999,15.777793446859361,1.5,1.4450800034737086,state_action_local,1,inf,1,0.01,,,,,,,,
3,1.5,Similarity-aware,1.0,16.38393860389506,16.38393860389506,0.03508794808610418,1.5,0.7499999999999999,15.777793446859361,1.5,1.4450800034737086,state_action_local,1,inf,1,0.01,,,,,,,,
3,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09190911996840406,0.25,0.5263143090279532
3,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.1874570563623422,0.25,0.26315847029317024
3,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27977974534992567,0.25,0.17543927259277253
3,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.4450800034737086,0.25,0.03508794808610418
3,1.8,Uniform,0.9986675617778072,16.362108017869172,16.38393860389506,0.25,1.7999999999999998,0.8999999999999998,15.663019993486268,1.7999999999999998,1.6939222725406045,state_action_local,1,inf,1,0.01,,,,,,,,
3,1.8,Similarity-aware,1.0,16.38393860389506,16.38393860389506,0.029411960783929263,1.7999999999999998,0.8999999999999998,15.663019993486268,1.7999999999999998,1.6939222725406045,state_action_local,1,inf,1,0.01,,,,,,,,
3,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000009,0.10000000000000009,0.09190911996840406,0.25,0.5294102941273933
3,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.1874570563623422,0.25,0.2647064705828143
3,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.27977974534992567,0.25,0.1764712745058632
3,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.7999999999999998,1.7999999999999998,1.6939222725406045,0.25,0.029411960783929263
4,0.9,Uniform,0.9944587000359302,16.69339738449621,16.78641595060013,0.25,0.9000000000000001,0.4499999999999999,16.211209311919998,0.9000000000000001,0.8626455548099405,state_action_local,1,inf,1,0.01,,,,,,,,
4,0.9,Similarity-aware,0.9964306523303715,16.726499395945442,16.78641595060013,0.057143197277965664,0.9000000000000001,0.4499999999999999,16.211209311919998,0.9000000000000001,0.8626455548099405,state_action_local,1,inf,1,0.01,,,,,,,,
4,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09385683836445553,0.25,0.5142842040916229
4,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.1872784492623078,0.25,0.25714338774989315
4,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2847713894326048,0.25,0.17142921088051835
4,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9000000000000001,0.9000000000000001,0.8626455548099405,0.25,0.057143197277965664
4,1.2,Uniform,0.9944587000359302,16.69339738449621,16.78641595060013,0.25,1.2000000000000002,0.5999999999999999,15.453937097661804,1.2000000000000002,1.1501805934049056,state_action_local,1,inf,1,0.01,,,,,,,,
4,1.2,Similarity-aware,0.9964306523303715,16.726499395945442,16.78641595060013,0.04347853497099396,1.2000000000000002,0.5999999999999999,15.453937097661804,1.2000000000000002,1.1501805934049056,state_action_local,1,inf,1,0.01,,,,,,,,
4,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09385683836445553,0.25,0.5217376370609066
4,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.1872784492623078,0.25,0.26087012286802425
4,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2847713894326048,0.25,0.1739137051000754
4,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2000000000000002,1.2000000000000002,1.1501805934049056,0.25,0.04347853497099396
4,1.5,Uniform,0.9893383154672594,16.607444479299467,16.78641595060013,0.25,1.5,0.7499999999999999,15.727152245722774,1.5,1.3893108837718708,state_action_local,1,inf,1,0.01,,,,,,,,
4,1.5,Similarity-aware,0.9964306523303715,16.726499395945442,16.78641595060013,0.03508794808610418,1.5,0.7499999999999999,15.727152245722774,1.5,1.3893108837718708,state_action_local,1,inf,1,0.01,,,,,,,,
4,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.09385683836445553,0.25,0.5263143090279532
4,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.1872784492623078,0.25,0.26315847029317024
4,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2847713894326048,0.25,0.17543927259277253
4,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.3893108837718708,0.25,0.03508794808610418
4,1.8,Uniform,0.9719337989293314,16.315285025274708,16.78641595060013,0.25,1.8,0.8999999999999998,15.051281332938764,1.8,1.6869136654925512,state_action_local,1,inf,1,0.01,,,,,,,,
