run_id,source_domain_seed,iteration,method,noise_level,signed_selection_bias,positive_selection_bias,selection_bias_inf_norm,max_positive_selection_bias,min_signed_selection_bias,signed_selection_bias_percent,positive_selection_bias_percent,selection_bias_inf_norm_percent,max_positive_selection_bias_percent,min_signed_selection_bias_percent,oracle_performance,num_noise_trajectories,sync_period,stepsize,discount,selection_bias_definition,noise_location,aggregation_is_written_back,map_name,target_domain,source_randomness,bellman_noise_seed,source_domain_base_seed,bellman_noise_base_seed,uncertainty_distance,robust_backup_type,source_index,perturb_epsilon,empirical_gamma_l1,mean_local_l1_radius,similarity_weight
1,2027,110,Maximum-based,0.008,0.002458883181885925,0.002458883181885925,0.0040433896054188345,0.0040433896054188345,0.0,0.5930158779554676,0.5930158779554676,0.975155816444436,0.975155816444436,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,115,Maximum-based,0.008,0.0024696091288965985,0.0024696091288965985,0.004239838889422726,0.004239838889422726,0.0,0.5956026852223992,0.5956026852223992,1.0225340511997523,1.0225340511997523,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,120,Maximum-based,0.008,0.002502387830776686,0.002502387830776686,0.0040132875911871035,0.0040132875911871035,0.0,0.6035080183495922,0.6035080183495922,0.9678960277202858,0.9678960277202858,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,125,Maximum-based,0.008,0.0024722093464527623,0.0024722093464527623,0.004144175206170192,0.004144175206170192,7.918683348040467e-06,0.5962297871149588,0.5962297871149588,0.9994625675561317,0.9994625675561317,0.001909771473685006,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,130,Maximum-based,0.008,0.002443424264160517,0.002443424264160517,0.0042218468273182985,0.0042218468273182985,0.0,0.5892876066269602,0.5892876066269602,1.018194854208335,1.018194854208335,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,135,Maximum-based,0.008,0.002434819764814113,0.002434819764814113,0.00391159439366856,0.00391159439366856,0.0,0.5872124349507031,0.5872124349507031,0.9433703889047387,0.9433703889047387,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,140,Maximum-based,0.008,0.0024967755948720628,0.0024967755948720628,0.004205261913967029,0.004205261913967029,0.0,0.6021544993915583,0.6021544993915583,1.0141950232996233,1.0141950232996233,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,145,Maximum-based,0.008,0.0024458864627802017,0.0024458864627802017,0.004113863927554917,0.004113863927554917,0.0,0.5898814220985165,0.5898814220985165,0.9921523099430785,0.9921523099430785,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,150,Maximum-based,0.008,0.0024151497447367403,0.0024151497447367403,0.0038557922143456214,0.0038557922143456214,4.744789241473146e-05,0.5824685600437877,0.5824685600437877,0.9299124179824924,0.9299124179824924,0.011443143694153717,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,155,Maximum-based,0.008,0.002422360156529117,0.002422360156529117,0.003935605605665526,0.003935605605665526,1.2901665255249384e-05,0.5842075156440277,0.5842075156440277,0.9491612414625387,0.9491612414625387,0.003111531448420071,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,160,Maximum-based,0.008,0.0024384169613840324,0.0024384169613840324,0.003958674676303314,0.003958674676303314,0.0,0.5880799811187373,0.5880799811187373,0.9547248750985994,0.9547248750985994,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,165,Maximum-based,0.008,0.002423513811390335,0.002423513811390335,0.003945914866200884,0.003945914866200884,0.0,0.5844857458809999,0.5844857458809999,0.9516475552624312,0.9516475552624312,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,170,Maximum-based,0.008,0.0024542603021654227,0.0024542603021654227,0.004237186022361589,0.004237186022361589,0.0,0.5919009648533196,0.5919009648533196,1.0218942516757454,1.0218942516757454,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,175,Maximum-based,0.008,0.002432734953946176,0.002432734953946176,0.004033047319712546,0.004033047319712546,0.0,0.5867096351608112,0.5867096351608112,0.9726615378697715,0.9726615378697715,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,180,Maximum-based,0.008,0.002413132214926438,0.002413132214926438,0.0040391633137043526,0.0040391633137043526,0.0,0.5819819866186767,0.5819819866186767,0.9741365496040987,0.9741365496040987,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,185,Maximum-based,0.008,0.0024179707283816885,0.0024179707283816885,0.004114659365501205,0.004114659365501205,7.740797625888085e-06,0.5831489047243446,0.5831489047243446,0.9923441479838412,0.9923441479838412,0.0018668702661469442,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,190,Maximum-based,0.008,0.002438121438572867,0.002438121438572867,0.004094229851953485,0.004094229851953485,0.0,0.5880087090385465,0.5880087090385465,0.9874171038680598,0.9874171038680598,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,195,Maximum-based,0.008,0.0023964886613760407,0.0023964886613760407,0.003911694837238078,0.003911694837238078,0.0,0.577968013285703,0.577968013285703,0.943394613167201,0.943394613167201,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,200,Maximum-based,0.008,0.0024447111911511687,0.0024447111911511687,0.004270356950861531,0.004270356950861531,0.0,0.5895979784839269,0.5895979784839269,1.0298941792167944,1.0298941792167944,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,205,Maximum-based,0.008,0.002424134764601177,0.002424134764601177,0.004141477868096044,0.004141477868096044,0.0,0.5846355029398994,0.5846355029398994,0.9988120428309364,0.9988120428309364,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,210,Maximum-based,0.008,0.0024176173363843036,0.0024176173363843036,0.004256113249376858,0.004256113249376858,0.0,0.5830636761672763,0.5830636761672763,1.0264589850589367,1.0264589850589367,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,215,Maximum-based,0.008,0.002398179793601422,0.002398179793601422,0.003993477497694353,0.003993477497694353,0.0,0.578375868473278,0.578375868473278,0.9631183709078248,0.9631183709078248,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,220,Maximum-based,0.008,0.0024107612641784152,0.0024107612641784152,0.004178283675154326,0.004178283675154326,0.0,0.5814101776568742,0.5814101776568742,1.0076886044127624,1.0076886044127624,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,225,Maximum-based,0.008,0.002385613501326397,0.002385613501326397,0.003923627454123002,0.003923627454123002,0.0,0.5753452198841071,0.5753452198841071,0.9462724364531744,0.9462724364531744,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,230,Maximum-based,0.008,0.0024164920218561923,0.0024164920218561923,0.004201735206978863,0.004201735206978863,0.0,0.5827922808493612,0.5827922808493612,1.013344477305293,1.013344477305293,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,235,Maximum-based,0.008,0.0024017553989142807,0.0024017553989142807,0.004453236616510536,0.004453236616510536,0.0,0.5792382074161964,0.5792382074161964,1.0739997903674092,1.0739997903674092,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,240,Maximum-based,0.008,0.002382412426124872,0.002382412426124872,0.004566033311743933,0.004566033311743933,0.0,0.5745732074375548,0.5745732074375548,1.1012032914312557,1.1012032914312557,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,245,Maximum-based,0.008,0.0023841833170584036,0.0023841833170584036,0.004188028354860762,0.004188028354860762,0.0,0.5750002982605139,0.5750002982605139,1.0100387566420663,1.0100387566420663,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,250,Maximum-based,0.008,0.002401145274614977,0.002401145274614977,0.004062348877190314,0.004062348877190314,0.0,0.5790910619968129,0.5790910619968129,0.9797282781529816,0.9797282781529816,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,255,Maximum-based,0.008,0.0024038596912049712,0.0024038596912049712,0.0039005067977065933,0.0039005067977065933,0.0,0.57974570559644,0.57974570559644,0.9406963617275881,0.9406963617275881,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,260,Maximum-based,0.008,0.0023991384761510052,0.0023991384761510052,0.004409236057076771,0.004409236057076771,0.0,0.5786070766811384,0.5786070766811384,1.0633880498116284,1.0633880498116284,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,265,Maximum-based,0.008,0.002420736556096814,0.002420736556096814,0.004307650807252206,0.004307650807252206,0.0,0.5838159472918165,0.5838159472918165,1.0388884450496667,1.0388884450496667,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,270,Maximum-based,0.008,0.0023945917208788555,0.0023945917208788555,0.0045327501383106705,0.0045327501383106705,0.0,0.5775105227295617,0.5775105227295617,1.093176293459139,1.093176293459139,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,275,Maximum-based,0.008,0.002363403977223658,0.002363403977223658,0.003873068334214691,0.003873068334214691,0.0,0.5699888855402131,0.5699888855402131,0.9340789491407406,0.9340789491407406,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,280,Maximum-based,0.008,0.0023911957292577857,0.0023911957292577857,0.004156823659873243,0.004156823659873243,8.04685883581957e-06,0.5766915017335527,0.5766915017335527,1.0025130312514998,1.0025130312514998,0.0019406839220589853,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,285,Maximum-based,0.008,0.002420152070076712,0.002420152070076712,0.0040584785790769295,0.0040584785790769295,0.0,0.5836749851294344,0.5836749851294344,0.9787948673059085,0.9787948673059085,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,290,Maximum-based,0.008,0.0023681206481243567,0.0023681206481243567,0.004114564653427688,0.004114564653427688,0.0,0.5711264185290961,0.5711264185290961,0.9923213060026346,0.9923213060026346,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,295,Maximum-based,0.008,0.0023950144166396455,0.0023950144166396455,0.004171154550457357,0.004171154550457357,0.0,0.5776124654731372,0.5776124654731372,1.005969253053425,1.005969253053425,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,300,Maximum-based,0.008,0.002369293885056751,0.002369293885056751,0.004060682496810519,0.004060682496810519,0.0,0.5714093714300875,0.5714093714300875,0.9793263924386819,0.9793263924386819,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,305,Maximum-based,0.008,0.0024068414248401135,0.0024068414248401135,0.004237606170866215,0.004237606170866215,0.0,0.5804648188111301,0.5804648188111301,1.0219955800902785,1.0219955800902785,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,310,Maximum-based,0.008,0.00237091228417863,0.00237091228417863,0.004350459917419058,0.004350459917419058,0.0,0.5717996853674122,0.5717996853674122,1.0492128403837377,1.0492128403837377,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,315,Maximum-based,0.008,0.0023693904550920837,0.0023693904550920837,0.003894483000818516,0.003894483000818516,0.0,0.5714326615012503,0.5714326615012503,0.9392435854320226,0.9392435854320226,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,320,Maximum-based,0.008,0.002408214046773594,0.002408214046773594,0.004105411529506775,0.004105411529506775,0.0,0.580795857962148,0.580795857962148,0.990113820971226,0.990113820971226,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,325,Maximum-based,0.008,0.002363906378755675,0.002363906378755675,0.004219744404177828,0.004219744404177828,0.0,0.5701100511522236,0.5701100511522236,1.0176878068163868,1.0176878068163868,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,330,Maximum-based,0.008,0.0024356470781416806,0.0024356470781416806,0.0043534570887180934,0.0043534570887180934,0.0,0.5874119604681842,0.5874119604681842,1.0499356767439088,1.0499356767439088,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,335,Maximum-based,0.008,0.0023602324114862954,0.0023602324114862954,0.004070961575756815,0.004070961575756815,0.0,0.5692239899753929,0.5692239899753929,0.9818054272585615,0.9818054272585615,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,340,Maximum-based,0.008,0.0023900880600646575,0.0023900880600646575,0.004101026274616171,0.004101026274616171,0.0,0.5764243619914592,0.5764243619914592,0.9890562165278073,0.9890562165278073,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,345,Maximum-based,0.008,0.002362271391388473,0.002362271391388473,0.004317830038470971,0.004317830038470971,0.0,0.5697157365804089,0.5697157365804089,1.0413433993079972,1.0413433993079972,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,350,Maximum-based,0.008,0.0023798149166158926,0.0023798149166158926,0.0042068887599051585,0.0042068887599051585,0.0,0.5739467586524671,0.5739467586524671,1.0145873743797418,1.0145873743797418,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,355,Maximum-based,0.008,0.0024018450680976374,0.0024018450680976374,0.0047334578814821615,0.0047334578814821615,0.0,0.5792598331891837,0.5792598331891837,1.1415815529713105,1.1415815529713105,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,360,Maximum-based,0.008,0.002399085118487144,0.002399085118487144,0.003930488858379877,0.003930488858379877,0.0,0.5785942082609901,0.5785942082609901,0.9479272209095377,0.9479272209095377,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,365,Maximum-based,0.008,0.0023948566953480247,0.0023948566953480247,0.003989823693267447,0.003989823693267447,0.0,0.577574427378887,0.577574427378887,0.9622371724612855,0.9622371724612855,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,370,Maximum-based,0.008,0.0023887672174522376,0.0023887672174522376,0.00413305856828744,0.00413305856828744,0.0,0.5761058106071496,0.5761058106071496,0.9967815362560205,0.9967815362560205,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,375,Maximum-based,0.008,0.0023846027064936054,0.0023846027064936054,0.0039058993898822836,0.0039058993898822836,0.0,0.5751014436081064,0.5751014436081064,0.9419969085803548,0.9419969085803548,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,380,Maximum-based,0.008,0.002395492505121626,0.002395492505121626,0.003985988442873234,0.003985988442873234,6.377285919789699e-06,0.5777277674374478,0.5777277674374478,0.9613122141727186,0.9613122141727186,0.0015380282546796405,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,385,Maximum-based,0.008,0.00238582095999228,0.00238582095999228,0.004148738241958216,0.004148738241958216,3.2532975757781912e-06,0.5753952532829258,0.5753952532829258,1.0005630479262084,1.0005630479262084,0.0007846070656641721,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,390,Maximum-based,0.008,0.002404912011171903,0.002404912011171903,0.004264112267262921,0.004264112267262921,0.0,0.5799994966076103,0.5799994966076103,1.02838813104254,1.02838813104254,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,395,Maximum-based,0.008,0.0023806540466076607,0.0023806540466076607,0.00427401046131326,0.00427401046131326,0.0,0.5741491340285944,0.5741491340285944,1.0307753067645007,1.0307753067645007,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,400,Maximum-based,0.008,0.0023790044431207936,0.0023790044431207936,0.003966156071561311,0.003966156071561311,0.0,0.573751294445466,0.573751294445466,0.9565291845549966,0.9565291845549966,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,405,Maximum-based,0.008,0.0023627691243673175,0.0023627691243673175,0.004086542344872657,0.004086542344872657,0.0,0.5698357762641203,0.5698357762641203,0.9855630858348283,0.9855630858348283,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,410,Maximum-based,0.008,0.0023888857672576835,0.0023888857672576835,0.004132560146607733,0.004132560146607733,2.5362542942497512e-06,0.5761344016022305,0.5761344016022305,0.9966613304763556,0.9966613304763556,0.0006116756900461073,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
1,2027,415,Maximum-based,0.008,0.002340801417712578,0.002340801417712578,0.004146071726148781,0.004146071726148781,0.0,0.5645377617246345,0.5645377617246345,0.9999199566946024,0.9999199566946024,0.0,0.4146403617999878,60,5,0.5,0.99,E[Agg(Q_xi)] - Agg(E[Q_xi]),bellman_backup,True,8x8,fixed,perturbation_seed,4000.0,2026.0,3000.0,support_restricted_tv_l1,exact_support_restricted_l1,,,,,
