seed,iteration,method,target_performance,normalized_performance,oracle_performance,uses_robust_term,penalty_type,p_norm,robust_q,sync_period,stepsize,aggregation,source_index,source_gamma,max_selected_count,max_selected_fraction,actual_source_gamma,local_gamma_max,local_gamma_mean,mixing_coefficient,uniform_weight,similarity_weight
0,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,1.0,0.6,0.0,0.0,0.6,0.6,0.5660653629870588,0.29999999999999993,0.16666666666666666,0.2040817066187709
0,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,2.0,0.9,0.0,0.0,0.9,0.9,0.836967378721664,0.4499999999999999,0.16666666666666666,0.13605454666491387
0,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,3.0,1.2,0.0,0.0,1.2,1.2,1.1272251790031178,0.5999999999999999,0.16666666666666666,0.10204093834335902
0,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,4.0,1.5,0.0,0.0,1.5000000000000002,1.5000000000000002,1.4258005454786757,0.7499999999999999,0.16666666666666666,0.08163276428013658
0,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,5.0,1.8,0.0,0.0,1.8,1.8,1.6696044212029462,0.8999999999999998,0.16666666666666666,0.06802731112536557
1,0,Non-robust DR,10.542362152879246,0.6585871226993749,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,5,Non-robust DR,15.174269393135488,0.947944898284577,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,10,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,15,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,20,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,25,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,30,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,35,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,40,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,45,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,50,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,55,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,60,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,65,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,70,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,75,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,80,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,85,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,90,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,95,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,100,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,105,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,110,Non-robust DR,15.848607815348716,0.9900711878931875,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,115,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,120,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,125,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,130,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,135,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,140,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,145,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,150,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,155,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,160,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,165,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,170,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,175,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,180,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,185,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,190,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,195,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,200,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,205,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,210,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,215,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,220,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,225,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,230,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,235,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
